17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Handlers-cleaners
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Exec-managerial
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Handlers-cleaners
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Prof-specialty
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Tech-support
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Handlers-cleaners
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Prof-specialty
17,22;Private;3,9;Never-married;White;Female;*;Prof-specialty
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Prof-specialty
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Prof-specialty
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Prof-specialty
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Protective-serv
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Tech-support
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Exec-managerial
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Exec-managerial
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Handlers-cleaners
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Prof-specialty
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Prof-specialty
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Exec-managerial
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Handlers-cleaners
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Exec-managerial
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Prof-specialty
17,22;Private;3,9;Never-married;White;Female;*;Exec-managerial
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Handlers-cleaners
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Craft-repair
17,22;Private;3,9;Never-married;White;Female;*;Tech-support
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Priv-house-serv
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Farming-fishing
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Transport-moving
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Handlers-cleaners
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Farming-fishing
17,22;Private;3,9;Never-married;White;Female;*;Handlers-cleaners
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Exec-managerial
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Tech-support
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Farming-fishing
17,22;Private;3,9;Never-married;White;Female;*;Tech-support
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Exec-managerial
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Exec-managerial
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Handlers-cleaners
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Other-service
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Machine-op-inspct
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Adm-clerical
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
17,22;Private;3,9;Never-married;White;Female;*;Sales
